Title,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4
0,0.00010890546810747238,0.9890779573470122,0.00038667412634281288,0.0092086065682123498,0.0012178564903253064
0,0.10922089040566567,0.67124563463782638,0.001655638575046635,0.0059738566289339792,0.21190397975252734
0,0.038626197650511597,0.1342831150099385,0.73169729224912206,0.044982648623791609,0.050410746466636229
0,0.0077749812705316694,0.82274861693614032,0.14633951168635326,0.010626506972642656,0.012510383134332196
0,0.001582497288753262,0.96298365040927469,0.029267902343396577,0.0021453317062546701,0.0040206182523208648
0,0.0070122034691694323,0.66880129118435039,0.011248925579518745,0.056477545862465006,0.25646003390449662
0,0.074334147012392826,0.14662063666619482,0.47802073354118224,0.12554503484396684,0.17547944793626338
0,0.015361284512639045,0.029324193578021945,0.89118654962271704,0.026025864091005518,0.038102108195616421
0,0.0036302414158624198,0.0071552932846919298,0.60355667918420852,0.13105556126738668,0.25460222484785056
0,0.0007260482842942821,0.0014310586569383861,0.92071125471465198,0.026211193372632946,0.050920444971482584
0,0.00014521349261762675,0.80028480118039869,0.18414225094293041,0.0052422387077430826,0.010185495676310254
0,2.904361814458272e-05,0.16005696023607974,0.83682477608854866,0.0010521142054567112,0.002037105851770278
0,0.0037785001263802034,0.82813647577628235,0.16736495581525537,0.00021141689078437505,0.00050865139129752579
0,0.00075570333652859604,0.16562729515525648,0.83347137663534177,4.3889469369579261e-05,0.00010173540350365688
0,0.18317961295870705,0.22263720729414893,0.19229501547491429,1.3038189321902517e-05,0.40187512608290793
1,2.2647200933460791e-06,0.7998778879349826,9.260132715547615e-15,5.0031705509080472e-06,0.00011484417436396355
1,6.26429532283139e-07,0.1599755776287472,0.7988528372730429,0.0011331880104748419,3.7770658202883621e-05
1,0.0004070009835575198,0.82611159751741425,0.15977056844626941,0.00026177425169308948,0.0054490588010657395
1,0.056600520795269012,0.18305391171007002,0.4856147376662151,0.21663112479390015,0.056499705034545648
1,0.011377467587027013,0.83552385466893742,0.097122947557385375,0.043334099439190588,0.012321630747459641
1,0.0028400814886758718,0.16717435799703714,0.75285089225034796,0.073041223950061865,0.0040294443138773357
1,0.0021398372514710691,0.82808983048537643,0.15057019383343581,0.015678347502221263,0.0035089909274955478
1,0.00042808053601390617,0.16561796609728363,0.83008278023861837,0.0031658017267034394,0.00070281140138062396
1,0.027075653890559156,0.053894207639618753,0.4797793989821813,0.061909225493127176,0.3773410019945137
1,0.026890510525019951,0.012549403619279788,0.64554389302408266,0.035704737547434889,0.27931135288418263
1,0.0053996344919060068,0.8024718680190347,0.12910877860482542,0.0071456545003577548,0.055874043903876153
1,0.001080139314605114,0.96049088683279937,0.025821755720965119,0.0014303422285866325,0.011176871807043912
1,0.010841450319975399,0.19225867800429894,0.71566284271742375,0.077407594524093348,0.0038294336150087394
1,0.0021682900644061534,0.83845173556650476,0.14313256854348475,0.015481518906353827,0.0007658867554107071
1,0.031766577987437331,0.82433493606039188,0.028761977034329572,0.013744175916983244,0.10139233296809019
1,0.0063533156110853637,0.96486698513032354,0.0057523954068659146,0.0027488352049164621,0.020278468640255256
1,0.0018246503574127525,0.19297749177334225,0.75635870610832068,0.043964325440279076,0.0048748263193344491
1,0.00036704346653525883,0.83824682201798884,0.15127174122182191,0.0087995501938747198,0.0013148430995173056
1,0.00014595639712422967,0.16768225915020726,0.6985471071790299,0.042947048169987477,0.090677629103598931
1,2.9396153910721673e-05,0.83352144237347814,0.1397094214358067,0.0085941488031991281,0.018145591233595059
1,0.02518827440734667,0.83057368448756019,0.028200700003030332,0.009258429625088712,0.1067789114769721
1,0.0050383904617556331,0.16611585273723245,0.79001624607061827,0.010011997588266052,0.028817513142127351
1,0.0011731758814523465,0.83074529546692599,0.15800324923716003,0.002003599950868335,0.0080746794635934236
1,0.0043573459459184767,0.93418857472286954,0.031601103389297842,0.0019063266291378573,0.027946649312776437
1,0.00087158700399819116,0.18683771494457818,0.80628958780114313,0.00041177082077373652,0.0055893394295069183
1,0.02918985602926838,0.57441181552539411,0.16841232915564994,0.026796769010833412,0.20118923027885441
1,0.0091806216453129558,0.8388820779341164,0.033729311235696613,0.030215050160902441,0.087992939023971692
1,0.022590304293946518,0.79412878724923652,0.0079999781259032805,0.027523550881447166,0.14775737944946679
1,0.0054017494645188791,0.95325389571087249,0.001600023526950728,0.007622704814838256,0.03212162648281959
1,0.0050123208061009098,0.19191050493328132,0.62534472538234331,0.12198402800243821,0.055748420875836258
1,0.056785892263355384,0.75424555782926506,0.12513361829675748,0.052675697735849639,0.01115923387477236
1,0.027306522827142084,0.8836469801105562,0.025197209237743479,0.039373458033914344,0.024475829790643975
1,0.04627809316108978,0.74906515847566901,0.0061741552376418747,0.085764563529798027,0.11271802959580143
1,0.069066533738162836,0.77868077946965641,0.0013503477827672124,0.06085042102933827,0.090051917980075183
1,0.0138133067476489,0.95573615522340438,0.0002700695565534425,0.01217008420599501,0.01801038426639822
1,0.0039498429665249741,0.98498164357041618,5.4069508089453147e-05,0.004320961259984794,0.0066934826949844907
1,0.00078996864913093189,0.19699632871408324,0.80000297831309497,0.00087202503636767549,0.0013386992873233895
1,0.00026095335181040087,0.83877982094430847,0.16000059567117653,0.00022813367379009701,0.00073049635891461121
1,7.7097538312160361e-05,0.96768189557170092,0.032000119134375074,7.075056827521375e-05,0.00017013718733666127
1,1.5419540264512289e-05,0.99353635485145908,0.006400023826875015,1.415076924985907e-05,3.405101215166157e-05
1,0.023668367762104896,0.19890960697438367,0.68035287515732368,0.016210360115711857,0.080858789990476132
1,0.0047653255581261962,0.039781935036289122,0.92262783946185645,0.016584218662300622,0.016240681281427728
1,0.0017557554386698556,0.0080685392917396164,0.83726622885742441,0.14244306884727387,0.010466407564892371
1,0.00084879254072192146,0.79540861581689482,0.16745343078123678,0.03200973450841104,0.0042794263527355242
1,0.0001697747655114001,0.95908164584727762,0.033490686156247361,0.0064019722348851926,0.00085592099607845705
1,0.01694209442301475,0.94577693984934719,0.0067001357176511948,0.0046398934339057611,0.025940936576081267
1,0.021029500410076247,0.18925427958994359,0.71648046017994715,0.067559866765406318,0.005675893054626761
1,0.0042088271090844776,0.037850855933019595,0.94198857435000782,0.014812789734552842,0.00113895287333532
1,0.00088960094100723854,0.80469064883697727,0.18839771581223674,0.0033199039673979048,0.0027021304423808261
1,0.0067984332992282329,0.59246054886451149,0.057567989131034551,0.083042510015599758,0.260130518689626
1,0.073127493469160282,0.70832857460519427,0.011693071776868855,0.020978231933047629,0.18587262821572895
1,0.014626521271758688,0.94159095720000452,0.0023386143554474511,0.0042091874330481265,0.037234719739741261
1,0.020737362512036211,0.61830347428627475,0.0030736729326982328,0.0021071852870117235,0.35577830498197904
1,0.0041582761707136843,0.12366072143793877,0.79067242610530475,0.0091384807133836152,0.07237009557265936
1,0.00461681684136856,0.029363886056617057,0.5152582425951131,0.016946626848984195,0.43381442765791728
1,0.00092587465166005299,0.005872777315038177,0.90094737324986018,0.0052403964614072124,0.087013578322034713
1,0.0021333055402880494,0.16255667217059688,0.23022391219814534,0.0014205777111347825,0.60366553237983511
1,0.00042714615128153308,0.032511334435606117,0.84513588534310857,0.0011917027797675095,0.12073393129023623
1,0.00023474118718405169,0.80593260760974572,0.16902717707497511,0.00023999702787995709,0.024565477100215241
1,7.7573057071873077e-05,0.16118771838241058,0.83026868082536931,0.0034401760777248136,0.0050258516574235501
1,1.9139980107007883e-05,0.8321540894686652,0.16605373616507782,0.00069094964940178826,0.0010820847367483319
1,3.0657669665824144e-05,0.96621474711952593,0.033210747258248456,0.00013971362437089802,0.00040413432818882893
1,1.0823935819398486e-05,0.99304833968446404,0.006642149453434415,5.6522160212297102e-05,0.00024216476606974297
1,2.1648762863472953e-06,0.99860966781155025,0.0013284298906868831,1.1304448771448082e-05,4.8432972705046927e-05
1,3.4510148332926791e-06,0.19972193418299536,0.80012293849740579,4.7598790102555282e-05,0.0001040775146629786
1,0.041639147510659814,0.37687266837861022,0.19761920414423839,0.040670094927345968,0.34319888503914564
1,0.081726470230513742,0.1106562713820472,0.41840369020750234,0.013766445290782461,0.37544712288915422
1,0.01635922695217721,0.0221312542851448,0.88288001493827661,0.0035398019145065811,0.075089701909894696
1,0.0059423464996736708,0.0047291400395658954,0.6557002822425767,0.0025235628208917478,0.33110466839729202
1,0.074763412076858937,0.63808478906888821,0.13165921524283242,0.038574226972669871,0.11691835663875044
1,0.065298665372089212,0.12804403615667623,0.64276065660178228,0.029542815400676572,0.13435382646877583
1,0.013059739804416227,0.82560877837878244,0.12855213132035645,0.0059085696173171477,0.026870780879127885
1,0.0044053633698626334,0.95524487624708265,0.025713480929121346,0.0092440277005765969,0.0053922517533569582
1,0.016936052219575764,0.73823711526322833,0.0075141154346996366,0.12533158982580814,0.1119811272566883
1,0.025276352511679003,0.15472488161110173,0.48434179929515192,0.14092491636630761,0.19473205021575984
1,0.0050728048560936771,0.030944981770233092,0.89255332532539799,0.0324324292762272,0.038996458772048118
1,0.0010494525557995015,0.0061890093625146334,0.96780433350383899,0.016939076318072371,0.0080181282597746872
1,0.00042179857992877821,0.0012699437915640161,0.8469233345743572,0.11241548692884228,0.038969436125307844
1,0.0018704372126212095,0.78397126597910227,0.16938468160715256,0.022509022707051844,0.022264592494072255
1,0.00037408972992298591,0.95679419843368274,0.033876936321430511,0.0045018047590402602,0.0044529707559236697
1,0.00028818523429422572,0.19136640753906065,0.75259086889668814,0.010177248765868577,0.045577289564088436
1,5.7774702487778559e-05,0.03827328151091032,0.94991430697854062,0.0026267247464282339,0.009127912061633164
1,0.00034268549879198787,0.007658328072796732,0.93248947271377391,0.038204420819448158,0.021305092895189202
1,6.8537372252148782e-05,0.0015316656145593468,0.98649567154267459,0.00764310377590003,0.0042610216946140098
1,1.3707475760578965e-05,0.00030633312291186937,0.9972990365017923,0.001528718557387833,0.00085220434214765576
1,0.00012109840829642893,0.79935710235081947,0.19945980732865251,0.00031511880186164509,0.00074687311036991633
1,2.4221811831249697e-05,0.95987136645186144,0.039891961465730506,6.3024193583687151e-05,0.00014942607699314537
1,9.5508448961434098e-06,0.99107153626227518,0.0079783922981498633,5.8307829963258319e-05,0.00088221276471562335
1,1.9110225696800277e-06,0.19821430725245504,0.80159344728347715,1.3890855504452406e-05,0.00017644358599381207
2,0.004695298263216509,0.75464702703874798,1.558998331510357e-06,0.022491124125229293,0.018164991574474789
2,0.051156401096118756,0.3853769035119628,0.055313858624430508,0.10529513206314167,0.36285770470434636
2,0.014260668890619268,0.077075381109226251,0.80619576327058329,0.021885207758614508,0.072582978970956821
2,0.026340490065294878,0.75131330787925321,0.16128454305808174,0.010377605980988983,0.049084053016381225
2,0.0052716485040371647,0.94314748180863062,0.03225693062316836,0.0056354053577921575,0.013368533706371583
2,0.0010545295143814322,0.98860887301811451,0.0064513861246337087,0.0011279081221102843,0.0026933032207603152
2,0.00021090590291927665,0.99772177458554856,0.0012902772249267418,0.00022558162758308937,0.00053866065902254503
2,4.2181185272741655e-05,0.9995443513559692,0.00025805544498534836,4.511654125034182e-05,0.00010773547252247498
2,2.3689775427104613e-05,0.19990888059250356,0.79267650009110457,0.0071501682937889239,0.00024024924717591583
2,6.5320646023371847e-05,0.83965608647760104,0.15853530033750204,0.0015396671412814956,0.00020352299759206002
2,1.4880228621026254e-05,0.9679067183762825,0.031707060067500417,0.00030799908254963335,6.3321765046308055e-05
2,2.9849922579403319e-06,0.19358134367525717,0.80632745413573836,7.4759347902900831e-05,1.3453752843681548e-05
2,9.8748324468473991e-05,0.83796147537695753,0.1612654908389442,8.3395571365570982e-05,0.00059088906906431073
2,0.050755247108535684,0.90889261870887628,0.032257039532351942,0.0041341236826853648,0.0039609708037107432
2,0.032874429505864756,0.18179636614318098,0.71859799888782427,0.065530960590095264,0.0012002448402668321
2,0.0065753837673119637,0.83631505942661954,0.14371959977757343,0.013109436448289186,0.00028052057365219929
2,0.0013152233784204091,0.96726203064955296,0.028743919955514691,0.0026224339790657737,5.6392036135620055e-05
2,0.00026577713343732003,0.19345240620527282,0.80349574343541097,0.0022411518171414411,0.00054492140847541839
2,5.5018482057722008e-05,0.03869048124124437,0.9601111219650742,0.0010343842384352882,0.00010899407313611195
2,0.0085587651081564242,0.79003333853144675,0.19202287662693635,0.0010458927582637479,0.0083391269751862587
2,0.001712088561644422,0.95800264161566162,0.038404575325387484,0.00021269308589855413,0.0016680014114058683
2,0.00064459105889780105,0.98852295663723821,0.007680915278415139,0.00050258722190786641,0.0026489498035406935
2,0.00012892791978275377,0.99770449501288494,0.0015361830556830278,0.0001005838644552115,0.00052981014719413516
2,0.019291560430578267,0.83912957980913472,0.00070542018336357888,0.042674586240343065,0.098198853336580516
2,0.020066327508429058,0.9447107561120841,0.00014146366396967258,0.011745435924596188,0.023336016790921302
2,0.0040132655943991343,0.18894215122241684,0.80002755834660289,0.0023498204438429913,0.0046672043927382927
2,0.0015205843549874743,0.03786574856180281,0.805278507664831,0.0090848520237180215,0.14625030739466077
2,0.00036696276852219741,0.80674662977922296,0.16105570163540889,0.0020023428592818755,0.029828362957564247
2,7.3405269281378208e-05,0.16134932595585094,0.83215561627654655,0.00045446042629527567,0.0059671920720260384
2,0.014353434969315439,0.80096279243218838,0.1664317320870734,0.012131666304801786,0.0061203742066209691
2,0.038912961094696184,0.88232530783216878,0.033343871025710341,0.037060935087223502,0.0083569249602012119
2,0.0078395595253490276,0.97623167860866278,0.0066687742077036864,0.0074832415724648323,0.0017767460858197821
2,0.014206061533134891,0.94947829126527761,0.0013410343951288594,0.012612458285112029,0.022362154521346791
2,0.0028412342164244415,0.18989565825474811,0.80002539920515603,0.00274579096528554,0.0044919173583860819
2,0.00057237488467876737,0.83794472289905308,0.16000507984103138,0.00054936445742805083,0.00092845791780879201
2,0.001628627292293837,0.47011982619436293,0.054864132066159477,0.13769294555400388,0.33569446889317989
2,0.00032572546113814104,0.89402396508338122,0.010972826413231896,0.027538589253971811,0.06713889378827699
2,0.00020624424076065627,0.17880479641093711,0.80090784683133265,0.0057555383961891337,0.01432557412078065
2,0.00077908753832594115,0.035923152487554198,0.77106987546817818,0.11210602627455456,0.080121858231387247
2,0.0062435176329578871,0.0071846367043718554,0.94642610897371404,0.024113609968096552,0.016032126720859803
2,0.0012487209004930562,0.80143432498126677,0.18928522179474286,0.0048231948037071488,0.0032085375197903215
2,0.00024974434407550554,0.96028685960881621,0.037857044358948572,0.00096464027160216958,0.00064171141655758595
2,4.99595619737999e-05,0.99205414275450821,0.007571408871789715,0.00019301285936148098,0.00013147595236691332
2,0.008670136027211511,0.8806652099914456,0.0016082969507672676,0.0071470037082576555,0.10190935332231794
2,0.0017340288225371281,0.17613304199828969,0.80029739796134425,0.0014524405794677109,0.020383090638361082
2,0.0078041777140364678,0.81223975274645699,0.16006807781808446,0.010728847224391486,0.0091591444970306243
2,0.0015747190326055101,0.96216488899038632,0.032013615564413164,0.0021802068181723247,0.0020665695944227986
2,0.00032965903602610782,0.99116146304195596,0.0064027237073410416,0.0010190391577857855,0.001087115056891219
2,0.00086550443846695818,0.99711305283094165,0.0012805447791797502,0.00046463859066138728,0.00027625936075032078
2,0.00017310760651352119,0.19942261056675983,0.79979816394785141,0.00055043504796383998,5.5682830911450369e-05
2,0.079050265259118097,0.53342603783339915,0.1605149278262368,0.00013775379358565672,0.22687101528766046
2,0.015838969245985397,0.89039152704639379,0.032103208285184835,0.0026610235108371931,0.059005271911598829
2,0.0031684650039907562,0.17807830541015579,0.80596928002532986,0.00098177938428512098,0.011802170176238443
2,0.0051721588006436725,0.21256315290154051,0.30583597417516811,0.088913734209709092,0.38751497991293848
2,0.0010344317636046699,0.84251262998608056,0.061167194835033627,0.01778274684729305,0.077502996567988008
2,0.0002068868059984102,0.16850252599721616,0.81223094595256295,0.0035589453834522422,0.015500695860770169
2,0.00022688627104741182,0.83300699075787898,0.16244618919339607,0.00072389068273333627,0.0035960430949440519
2,4.5520981213055086e-05,0.96656810383177361,0.032489237838679332,0.00014564873445712165,0.0007514886138767433
2,9.1547148652128194e-06,0.99331119508899879,0.0064978475677375065,3.0213103958486239e-05,0.00015158952444012166
2,0.13475795126829052,0.20793000319282903,0.47773167502427227,0.1446154150647416,0.034964955449866782
2,0.026951590253705433,0.84158600024456087,0.09554633500485446,0.028923083017786906,0.006992991479092452
2,0.0080368902198339458,0.95446038880924877,0.01911015790401107,0.0075914159617332709,0.010801147105173022
2,0.001607816130966721,0.1908920781135203,0.80192853690963295,0.002401691827432178,0.0031698770184480428
2,0.00032195674912962143,0.83817520278616875,0.16038570738192959,0.00048236936764592387,0.00063476371512614894
2,0.0065761251594133388,0.92843740961219623,0.032078262435125834,0.0042966089606270869,0.028611593832637658
2,0.0025036054901594602,0.18568752084819354,0.79943243408818654,0.0066240376977208543,0.0057524018757394808
2,0.00054233169704734688,0.83705952670072359,0.1598864868177664,0.0013569010220661633,0.0011547537623964798
2,0.10406646143262116,0.73536161855890114,0.032310816439662826,0.0005127962397623591,0.12774830732905246
2,0.020909059401440312,0.94686919990195706,0.0064621632950706649,0.0001543725537927397,0.025605204847739343
2,0.0076978771361801961,0.18947134439204746,0.70340848754462781,0.012708015567664901,0.086714275359479703
2,0.0015411668880996132,0.83782603169765668,0.14068169750894513,0.0025420284786772233,0.017409075426621536
2,0.00030825830312307384,0.96756516652287639,0.028136339501789027,0.00050841413329169539,0.0034818215389201116
2,0.0014368293876907796,0.21016877297733991,0.41333175952852891,0.13538118185527753,0.23968145625116291
2,0.00028738177194809509,0.84203344037231598,0.082666351905705787,0.027076329145219902,0.047936496804810463
2,0.00017872190751115228,0.16840669364134964,0.81577211406073491,0.0055511511577865736,0.010091319232617708
2,0.0081261219574573443,0.75601733315265396,0.1631988558110837,0.018354453837038869,0.054303235241766321
2,0.0029649496266872556,0.15380081744902621,0.54924762813830508,0.032593630641922458,0.26139297414405904
2,0.00073177212144606024,0.030760164882085168,0.90838352295437763,0.0076065922828943821,0.052517947759196798
2,0.0001467654232886887,0.80613455864657979,0.18167670459087618,0.0015246986739292821,0.010517272665325979
2,2.9355928268387947e-05,0.161226911729316,0.83632331329570453,0.00031694362283773563,0.0021034754238732664
2,1.3402315663422484e-05,0.83223757317509561,0.16726466265914103,6.3427800022395893e-05,0.00042093405007746705
2,0.029133155701475538,0.16645228710570109,0.79561721611541991,0.0085944576163084173,0.00020288346109497788
2,0.0058667520533316935,0.033290539276923325,0.93783136670014677,0.0088713990155636722,0.01413994295403442
2,0.001174534772759084,0.80665628752246366,0.18756627334002943,0.0017748501426658769,0.002828054222081986
2,0.00023490712889939554,0.16133125750449273,0.83751272312419234,0.00035550042928346643,0.00056561181313199895
2,0.00032082010996285087,0.82704838007248815,0.16750254676460444,0.00026960631552687398,0.004858646737417897
2,6.4164133199439953e-05,0.16540967601449763,0.83349895105436844,5.5478660175490473e-05,0.00097173013775899374
2,6.1042961465748139e-05,0.033081935354648852,0.96207362225683724,0.0045875597678699436,0.00019583965917811751
2,0.0010541203444599375,0.80472333335346802,0.19241472649804725,0.0012230554220003863,0.00058476438202441036
2,0.00051595608745165185,0.96043205120832509,0.03848294531800129,0.00044081078566535306,0.0001282366005567256
2,0.20753578957346014,0.56743648163828042,0.027530078971279962,0.15751935969147526,0.039978290125504162
2,0.059335101288002234,0.25678886743437873,0.22484319460232091,0.10883673451541574,0.35019610215988251
2,0.011867108673020405,0.85135757685041913,0.044968638920464182,0.02176740835078354,0.070039267205312755
2,0.0023735889637862837,0.17027151537008392,0.80897170166225163,0.0043753357826707704,0.014007858221207582
2,0.0019929521275306459,0.034054883169761602,0.92145600159404495,0.039225675629628441,0.0032704874790344617
2,0.0003985905080171656,0.8068109338509668,0.184291200318809,0.0078451369198502697,0.00065413840235681786
2,0.0023660016328396977,0.95755402525529876,0.036858245368555108,0.0016289088141480783,0.0015928189291584279
2,0.00047729182304240118,0.191510805098981,0.80580516372880973,0.00040643228651247236,0.0018003070626545538
2,0.00010540347088981947,0.83823631170525081,0.16116103274576818,8.1531090177835755e-05,0.00041572098791339314
2,0.0030712427704397854,0.95929458339768536,0.03223239009697132,0.0033068068766336041,0.0020949768582699166
2,0.00061768499144122097,0.99183503233155379,0.0064464780193942946,0.00066283589058430288,0.00043796876702637292
2,0.00083579415101544218,0.19836725898700475,0.78022806761581465,0.017768205722779606,0.0028006735233857055
2,0.00018967813006320937,0.039673451841469282,0.95530105609025173,0.0040239310198518759,0.00081188291836414741
2,3.8105284862548862e-05,0.0079346903694868191,0.99039822300767655,0.0014642576270455536,0.00016472371092848359
2,7.6227459184180724e-06,0.80158693181619856,0.19807964460153532,0.00029285350420660706,3.2947332141209476e-05
2,1.5488453831118637e-06,0.96031724178681444,0.039615928920307068,5.8685502013789105e-05,6.5949454816514728e-06
2,0.054880225295309865,0.19206999993391818,0.74603396180716341,0.0039221535656644305,0.003093659397944135
2,0.010976045087089326,0.83841380246035802,0.14920679236143269,0.00078443295335643899,0.00061892713776345734
2,0.0070298506994352092,0.16782252515447318,0.78963657450083236,0.028381475597323052,0.0071295740479362336
2,0.0022464213952316089,0.82702398711003622,0.15792748077694371,0.0088941073100226552,0.0039080034077660294
2,0.0037808323266721512,0.90864119185461922,0.031588015866745089,0.0031590925220493344,0.052830867429914496
2,0.097989423417186833,0.4991504542837748,0.035167053016031208,0.041150500989165541,0.32654256829384165
2,0.048451470293337885,0.80263365604521009,0.0073406690299449044,0.041693693049086399,0.099880511582420645
2,0.043523764614882859,0.76826584769790995,0.0018662272672386078,0.047747915672358407,0.13859624474761034
2,0.008704756126384109,0.153653169539582,0.80034636160324768,0.0095764327479821998,0.027719279982804223
2,0.00174330432151045,0.030730634580498069,0.9538708318897563,0.0076729140003614109,0.0059823152078739691
2,0.039776999483569789,0.65342935656709367,0.19094260017729478,0.053332051905586937,0.062518991866454945
2,0.0079554058060542204,0.93068554510172596,0.038188520035458959,0.010666462332235557,0.012504066724525328
2,0.0039420880726333124,0.95955479020957446,0.0076534438098757171,0.015332060786356667,0.013517617121559874
2,0.0014462075880531488,0.21710747889474502,0.30290174243925311,0.014462367911460732,0.46408220316648802
2,0.00028924176616805996,0.043421495778949007,0.86057535527978313,0.0028974625149801874,0.092816444660119596
2,0.00027666494879429387,0.0086842992441920654,0.97077839265589261,0.0016450861189255797,0.018615557032195498
2,5.7133977635639269e-05,0.0017368602937582109,0.99206128312513397,0.0021277238164294056,0.0040169987870428952
2,0.022994169009222503,0.77156289682190238,0.19842328790911803,0.0021512733220991251,0.0048683729376580711
2,0.17160333348063517,0.65025557936015244,0.047501290753848978,0.017804257296081788,0.11283553910928164
2,0.034320667351983448,0.1300511158720305,0.80949514899186559,0.0035659579127928346,0.022567109871327685
2,0.0068641366241104368,0.026010223174406405,0.9618781480094527,0.00073386456124554058,0.0045136276307850406
2,0.0033394398200482576,0.77582703795947827,0.19237840938072051,0.0012079318955929791,0.027247180944160242
2,0.04952360472589843,0.31109999655850018,0.25375924699319491,0.10992174786577638,0.27569540385663027
2,0.13945777144504845,0.11667658304325546,0.33726498141046213,0.33426943516345453,0.072331228937779532
2,0.18198352328226783,0.25224556270970083,0.15279295345362398,0.068022215902677791,0.34495574465172968
2,0.036396705237397887,0.050449112541940171,0.83051398923962094,0.01364904337246522,0.068991149608575941
2,0.0074472851013018563,0.8084939665057459,0.16610279890586385,0.0031820877709562599,0.014773861716132233
2,0.0015213508367566888,0.96118022456089658,0.033220559781295352,0.00069547009656761177,0.0033823947244838704
2,0.02734968483457113,0.92737754472211598,0.0066580477718885872,0.029792018501210039,0.0088227041702144751
2,0.005469946902076089,0.1854755089444276,0.80126565952877693,0.0060240059942193681,0.0017648786305001448
2,0.0014544293813551826,0.037095104279372196,0.95370146296853275,0.0069886772647951619,0.00076032610594480889
2,0.0003153088438498396,0.0074190222991628064,0.98700470436421661,0.0050902133601634153,0.00017075113260740885
2,0.00042505507431807982,0.0014894936371917578,0.92723215167966366,0.056608331960747729,0.0142449676480789
2,9.6452524489328437e-05,0.00029790070512014709,0.98420789153733168,0.012431466572573829,0.0029662886604850305
2,0.0060590449124711858,0.78922198501465957,0.19684162407908623,0.0027597368520008796,0.0051176091417821914
2,0.22945547709651029,0.5815359266701603,0.046051289395807882,0.11169816968810443,0.031259137149417124
2,0.19728709811052245,0.1384286003976555,0.41572634472841363,0.067949197294886576,0.18060875946852187
2,0.039458859666528387,0.82764681866525724,0.08314526894568279,0.013589861728949529,0.036159190993582072
2,0.0078917744390919926,0.16552936373331414,0.8165164383578607,0.002828299997912123,0.0072341234718210738
2,0.0015807483151079734,0.83306224604863321,0.16330328767158381,0.00056641585814768271,0.0014873021065273354
2,0.00031615018443152714,0.16661244920972665,0.83265563203218507,0.00011820490850455351,0.00029756366515238427
2,0.083759699525086204,0.033359103588441873,0.78143990928656037,0.0032130351459959679,0.098228252453915657
